Unnamed: 0,Polygon,Overlay_sheet_ct,naId,Title_short
5098,"[[-14, 166], [-13, 166], [-13, 167], [-14, 167]]",5,46737280,14S166E
5099,"[[-20, 167], [-19, 167], [-19, 168], [-20, 168]]",5,46738138,20S167E
5100,"[[-21, 27], [-20, 27], [-20, 28], [-21, 28]]",5,46738154,21S027E
5101,"[[-19, 164], [-18, 164], [-18, 165], [-19, 165]]",5,46737979,19S164E
5102,"[[-20, 30], [-19, 30], [-19, 31], [-20, 31]]",5,46738032,20S030E
5103,"[[-20, 119], [-19, 119], [-19, 120], [-20, 120]]",5,46738083,20S119E
5104,"[[-20, 166], [-19, 166], [-19, 167], [-20, 167]]",5,46738132,20S166E
5105,"[[-18, 163], [-17, 163], [-17, 164], [-18, 164]]",5,46737871,18S163E
5106,"[[-18, 178], [-17, 178], [-17, 179], [-18, 179]]",5,46737891,18S178E
5107,"[[-19, 26], [-18, 26], [-18, 27], [-19, 27]]",5,46737897,19S026E
5108,"[[-19, 27], [-18, 27], [-18, 28], [-19, 28]]",5,46737903,19S027E
5109,"[[-19, 28], [-18, 28], [-18, 29], [-19, 29]]",5,46737909,19S028E
5110,"[[-18, 28], [-17, 28], [-17, 29], [-18, 29]]",5,46737820,18S028E
5111,"[[-28, 31], [-27, 31], [-27, 32], [-28, 32]]",5,46739205,28S031E
5112,"[[-29, 16], [-28, 16], [-28, 17], [-29, 17]]",5,46739215,29S016E
5113,"[[-29, 18], [-28, 18], [-28, 19], [-29, 19]]",5,46739231,29S018E
5114,"[[-29, 19], [-28, 19], [-28, 20], [-29, 20]]",5,46739237,29S019E
5115,"[[-28, 27], [-27, 27], [-27, 28], [-28, 28]]",5,46739175,28S027E
5116,"[[-27, 27], [-26, 27], [-26, 28], [-27, 28]]",5,46739021,27S027E
5117,"[[-26, 21], [-25, 21], [-25, 22], [-26, 22]]",5,46738863,26S021E
5118,"[[-25, 24], [-24, 24], [-24, 25], [-25, 25]]",5,46738689,25S024E
5119,"[[-23, 26], [-22, 26], [-22, 27], [-23, 27]]",5,46738372,23S026E
5120,"[[-21, 28], [-20, 28], [-20, 29], [-21, 29]]",5,46738160,21S028E
5121,"[[-21, 117], [-20, 117], [-20, 118], [-21, 118]]",5,46738216,21S117E
5122,"[[-22, 27], [-21, 27], [-21, 28], [-22, 28]]",5,46738278,22S027E
5123,"[[-77, 168], [-76, 168], [-76, 170], [-77, 170]]",5,46740055,77S168-169E
5124,"[[-78, 166], [-77, 166], [-77, 168], [-78, 168]]",5,46740082,78S166-167E
5125,"[[-34, 22], [-33, 22], [-33, 23], [-34, 23]]",5,46739959,34S022E
5126,"[[-34, 24], [-33, 24], [-33, 25], [-34, 25]]",5,46739965,34S024E
5127,"[[-38, 147], [-37, 147], [-37, 148], [-38, 148]]",5,46739992,38S147E
5128,"[[-77, 160], [-76, 160], [-76, 162], [-77, 162]]",5,46740027,77S160-161E
5129,"[[-77, 162], [-76, 162], [-76, 164], [-77, 164]]",5,46740033,77S162-163E
5130,"[[-34, 21], [-33, 21], [-33, 22], [-34, 22]]",5,46739953,34S021E
5131,"[[-31, 30], [-30, 30], [-30, 31], [-31, 31]]",5,46739637,31S030E
5132,"[[-30, 22], [-29, 22], [-29, 23], [-30, 23]]",5,46739371,30S022E
5133,"[[-29, 22], [-28, 22], [-28, 23], [-29, 23]]",5,46739258,29S022E
5134,"[[-29, 23], [-28, 23], [-28, 24], [-29, 24]]",5,46739264,29S023E
5135,"[[18, -87], [19, -87], [19, -86], [18, -86]]",22,27828670,18N087W
5136,"[[6, -68], [7, -68], [7, -67], [6, -67]]",22,27820261,06N068W
5137,"[[6, -77], [7, -77], [7, -76], [6, -76]]",22,27820416,06N077W
5138,"[[30, -114], [31, -114], [31, -113], [30, -113]]",22,27841123,30N114W
5139,"[[29, -112], [30, -112], [30, -111], [29, -111]]",22,27839069,29N112W
5140,"[[26, -112], [27, -112], [27, -111], [26, -111]]",22,27834925,26N112W
5141,"[[25, -79], [26, -79], [26, -78], [25, -78]]",22,27833865,25N079W
5142,"[[24, -78], [25, -78], [25, -77], [24, -77]]",22,27833262,24N078W
5143,"[[23, -106], [24, -106], [24, -105], [23, -105]]",22,27832915,23N106W
5144,"[[23, -80], [24, -80], [24, -79], [23, -79]]",22,27832610,23N080W
5145,"[[23, -14], [24, -14], [24, -13], [23, -13]]",22,27832425,23N014W
5146,"[[21, -83], [22, -83], [22, -82], [21, -82]]",22,27830852,21N083W
5147,"[[19, -104], [20, -104], [20, -103], [19, -103]]",22,27829568,19N104W
5148,"[[19, -76], [20, -76], [20, -75], [19, -75]]",22,27829331,19N076W
5149,"[[18, -91], [19, -91], [19, -90], [18, -90]]",22,27828730,18N091W
5150,"[[37, -119], [38, -119], [38, -118], [37, -118]]",22,27862268,37N119W
5151,"[[38, -2], [39, -2], [39, -1], [38, -1]]",22,27863006,38N002W
5152,"[[37, -99], [38, -99], [38, -98], [37, -98]]",22,27861726,37N099W
5153,"[[36, -92], [37, -92], [37, -91], [36, -91]]",22,27858557,36N092W
5154,"[[35, -108], [36, -108], [36, -107], [35, -107]]",22,27856314,35N108W
5155,"[[32, -1], [33, -1], [33, 0], [32, 0]]",22,27844046,32N001W
5156,"[[31, -116], [32, -116], [32, -115], [31, -115]]",22,27844007,31N116W
5157,"[[31, -2], [32, -2], [32, -1], [31, -1]]",22,27841208,31N002W
5158,"[[47, -92], [48, -92], [48, -91], [47, -91]]",22,34502077,47N092W
5159,"[[46, -97], [47, -97], [47, -96], [46, -96]]",22,34500217,46N097W
5160,"[[44, -97], [45, -97], [45, -96], [44, -96]]",22,34497133,44N097W
5161,"[[43, -1], [44, -1], [44, 0], [43, 0]]",22,34493607,43N001W
5162,"[[42, -91], [43, -91], [43, -90], [42, -90]]",22,34492649,42N091W
5163,"[[41, -120], [42, -120], [42, -119], [41, -119]]",22,34491234,41N120W
5164,"[[41, -122], [42, -122], [42, -121], [41, -121]]",22,34491271,41N122W
5165,"[[39, -113], [40, -113], [40, -112], [39, -112]]",22,34485019,39N113W
5166,"[[39, -3], [40, -3], [40, -2], [39, -2]]",22,34481662,39N003W
5167,"[[58, -160], [59, -160], [59, -159], [58, -159]]",22,34513922,58N160W
5168,"[[56, -121], [57, -121], [57, -120], [56, -120]]",22,34511603,56N121W
5169,"[[47, -96], [48, -96], [48, -95], [47, -95]]",22,34502133,47N096W
5170,"[[66, -154], [67, -154], [67, -154], [66, -154]]",22,34528623,66N154-155W
5171,"[[66, -158], [67, -158], [67, -158], [66, -158]]",22,34528672,66N158-159W
5172,"[[66, -18], [67, -18], [67, -18], [66, -18]]",22,34527983,66N018-019W
5173,"[[65, -36], [66, -36], [66, -36], [65, -36]]",22,34526866,65N036-037W
5174,"[[64, -14], [65, -14], [65, -13], [64, -13]]",22,34524416,64N014W
5175,"[[62, -66], [63, -66], [63, -65], [62, -65]]",22,34520147,62N066W
5176,"[[60, -43], [61, -43], [61, -42], [60, -42]]",22,34515498,60N043W
5177,"[[59, -149], [60, -149], [60, -148], [59, -148]]",22,34514771,59N149W
5178,"[[59, -152], [60, -152], [60, -151], [59, -151]]",22,34514872,59N152W
5179,"[[1, 110], [2, 110], [2, 111], [1, 111]]",22,34535818,01N110E
5180,"[[1, 102], [2, 102], [2, 103], [1, 103]]",22,34535622,01N102E
5181,"[[0, 18], [1, 18], [1, 19], [0, 19]]",22,34534367,00N018E
5182,"[[0, 26], [1, 26], [1, 27], [0, 27]]",22,34534588,00N026E
5183,"[[71, -50], [72, -50], [72, -50], [71, -50]]",22,34530885,71N050-051W
5184,"[[70, -160], [71, -160], [71, -160], [70, -160]]",22,34530763,70N160-161W
5185,"[[69, -146], [70, -146], [70, -146], [69, -146]]",22,34530153,69N146-147W
5186,"[[69, -144], [70, -144], [70, -144], [69, -144]]",22,34530130,69N144-145W
5187,"[[68, -150], [69, -150], [69, -150], [68, -150]]",22,34529722,68N150-151W
5188,"[[68, -160], [69, -160], [69, -160], [68, -160]]",22,34529823,68N160-161W
5189,"[[67, -160], [68, -160], [68, -160], [67, -160]]",22,34529306,67N160-161W
5190,"[[66, -166], [67, -166], [67, -166], [66, -166]]",22,34528824,66N166-167W
5191,"[[23, 53], [24, 53], [24, 54], [23, 54]]",22,34571927,23N053E
5192,"[[14, 123], [15, 123], [15, 124], [14, 124]]",22,34554714,14N123E
5193,"[[11, 102], [12, 102], [12, 103], [11, 103]]",22,34546955,11N102E
5194,"[[8, 35], [9, 35], [9, 36], [8, 36]]",22,34541698,08N035E
5195,"[[8, 36], [9, 36], [9, 37], [8, 37]]",22,34541721,08N036E
5196,"[[5, 125], [6, 125], [6, 126], [5, 126]]",22,34538990,05N125E
5197,"[[5, 45], [6, 45], [6, 46], [5, 46]]",22,34538614,05N045E
5198,"[[4, 115], [5, 115], [5, 116], [4, 116]]",22,34538335,04N115E
5199,"[[4, 19], [5, 19], [5, 20], [4, 20]]",22,34537881,04N019E
5200,"[[3, 172], [4, 172], [4, 173], [3, 173]]",22,34537818,03N172E
5201,"[[2, 21], [3, 21], [3, 22], [2, 22]]",22,34536525,02N021E
5202,"[[2, 28], [3, 28], [3, 29], [2, 29]]",22,34536697,02N028E
5203,"[[30, 25], [31, 25], [31, 26], [30, 26]]",22,34588470,30N025E
5204,"[[30, 17], [31, 17], [31, 18], [30, 18]]",22,34588255,30N017E
5205,"[[29, 129], [30, 129], [30, 130], [29, 130]]",22,34587905,29N129E
5206,"[[29, 50], [30, 50], [30, 51], [29, 51]]",22,34586762,29N050E
5207,"[[29, 20], [30, 20], [30, 21], [29, 21]]",22,34586302,29N020E
5208,"[[27, 58], [28, 58], [28, 59], [27, 59]]",22,34582840,27N058E
5209,"[[27, 60], [28, 60], [28, 61], [27, 61]]",22,34582883,27N060E
5210,"[[27, 54], [28, 54], [28, 55], [27, 55]]",22,34582747,27N054E
5211,"[[27, 53], [28, 53], [28, 54], [27, 54]]",22,34582724,27N053E
5212,"[[26, 58], [27, 58], [27, 59], [26, 59]]",22,34580316,26N058E
5213,"[[25, 81], [26, 81], [26, 82], [25, 82]]",22,34578019,25N081E
5214,"[[25, 65], [26, 65], [26, 66], [25, 66]]",22,34577854,25N065E
5215,"[[34, 49], [35, 49], [35, 50], [34, 50]]",22,34597927,34N049E
5216,"[[34, 33], [35, 33], [35, 34], [34, 34]]",22,34597335,34N033E
5217,"[[34, 3], [35, 3], [35, 4], [34, 4]]",22,34597094,34N003E
5218,"[[33, 52], [34, 52], [34, 53], [33, 53]]",22,34595500,33N052E
5219,"[[33, 37], [34, 37], [34, 38], [33, 38]]",22,34595135,33N037E
5220,"[[33, 3], [34, 3], [34, 4], [33, 4]]",22,34594933,33N003E
5221,"[[32, 39], [33, 39], [33, 40], [32, 40]]",22,34593453,32N039E
5222,"[[32, 15], [33, 15], [33, 16], [32, 16]]",22,34593021,32N015E
5223,"[[32, 10], [33, 10], [33, 11], [32, 11]]",22,34592805,32N010E
5224,"[[31, 49], [32, 49], [32, 50], [31, 50]]",22,34591518,31N049E
5225,"[[30, 107], [31, 107], [31, 108], [30, 108]]",22,34589548,30N107E
5226,"[[30, 108], [31, 108], [31, 109], [30, 109]]",22,34589571,30N108E
5227,"[[37, 45], [38, 45], [38, 46], [37, 46]]",22,34607958,37N045E
5228,"[[36, 113], [37, 113], [37, 114], [36, 114]]",22,34605253,36N113E
5229,"[[35, 50], [36, 50], [36, 51], [35, 51]]",22,34600892,35N050E
5230,"[[35, 38], [36, 38], [36, 39], [35, 39]]",22,34600586,35N038E
5231,"[[55, 12], [56, 12], [56, 13], [55, 13]]",22,44260141,55N012E
5232,"[[53, 42], [54, 42], [54, 43], [53, 43]]",22,44256448,53N042E
5233,"[[51, 179], [52, 179], [52, 180], [51, 180]]",22,44245519,51N179E
5234,"[[46, 7], [47, 7], [47, 8], [46, 8]]",22,44208884,46N007E
5235,"[[46, 8], [47, 8], [47, 9], [46, 9]]",22,44208907,46N008E
5236,"[[45, 46], [46, 46], [46, 47], [45, 47]]",22,44208198,45N046E
5237,"[[44, 143], [45, 143], [45, 144], [44, 144]]",22,44202622,44N143E
5238,"[[43, 28], [44, 28], [44, 29], [43, 29]]",22,44196751,43N028E
5239,"[[42, 46], [43, 46], [43, 47], [42, 47]]",22,44193342,42N046E
5240,"[[55, 41], [56, 41], [56, 42], [55, 42]]",22,44262292,55N041E
5241,"[[9, -1], [10, -1], [10, 0], [9, 0]]",10,27822211,09N001W
5242,"[[8, -12], [9, -12], [9, -11], [8, -11]]",10,27821313,08N012W
5243,"[[8, -1], [9, -1], [9, 0], [8, 0]]",10,27821178,08N001W
5244,"[[7, -2], [8, -2], [8, -1], [7, -1]]",10,27820472,07N002W
5245,"[[7, -7], [8, -7], [8, -6], [7, -6]]",10,27820509,07N007W
5246,"[[6, -7], [7, -7], [7, -6], [6, -6]]",10,27819983,06N007W
5247,"[[6, -66], [7, -66], [7, -65], [6, -65]]",10,27820231,06N066W
5248,"[[6, -76], [7, -76], [7, -75], [6, -75]]",10,27820405,06N076W
5249,"[[6, 0], [7, 0], [7, 1], [6, 1]]",10,27819929,06N000W
5250,"[[4, -67], [5, -67], [5, -66], [4, -66]]",10,27819457,04N067W
5251,"[[4, -75], [5, -75], [5, -74], [4, -74]]",10,27819523,04N075W
5252,"[[5, -8], [6, -8], [6, -7], [5, -7]]",10,27819625,05N008W
5253,"[[4, -51], [5, -51], [5, -50], [4, -50]]",10,27819328,04N051W
5254,"[[4, -56], [5, -56], [5, -55], [4, -55]]",10,27819387,04N056W
5255,"[[2, -77], [3, -77], [3, -76], [2, -76]]",10,27819044,02N077W
5256,"[[3, -66], [4, -66], [4, -65], [3, -65]]",10,27819154,03N066W
5257,"[[3, -73], [4, -73], [4, -72], [3, -72]]",10,27819187,03N073W
5258,"[[2, -59], [3, -59], [3, -58], [2, -58]]",10,27818944,02N059W
5259,"[[2, -66], [3, -66], [3, -65], [2, -65]]",10,27818995,02N066W
5260,"[[17, -12], [18, -12], [18, -11], [17, -11]]",10,27827582,17N012W
5261,"[[15, -3], [16, -3], [16, -2], [15, -2]]",10,27826365,15N003W
5262,"[[14, -4], [15, -4], [15, -3], [14, -3]]",10,27825665,14N004W
5263,"[[14, -10], [15, -10], [15, -9], [14, -9]]",10,27825732,14N010W
5264,"[[13, -4], [14, -4], [14, -3], [13, -3]]",10,27825135,13N004W
5265,"[[12, 0], [13, 0], [13, 1], [12, 1]]",10,27824716,12N000W
5266,"[[11, 0], [12, 0], [12, 1], [11, 1]]",10,27824176,11N000W
5267,"[[10, -6], [11, -6], [11, -5], [10, -5]]",10,27823288,10N006W
5268,"[[10, -4], [11, -4], [11, -3], [10, -3]]",10,27823268,10N004W
5269,"[[9, -11], [10, -11], [10, -10], [9, -10]]",10,27822341,09N011W
5270,"[[9, -12], [10, -12], [10, -11], [9, -11]]",10,27822352,09N012W
5271,"[[9, -66], [10, -66], [10, -65], [9, -65]]",10,27822480,09N066W
5272,"[[19, -101], [20, -101], [20, -100], [19, -100]]",10,27829529,19N101W
5273,"[[19, -102], [20, -102], [20, -101], [19, -101]]",10,27829540,19N102W
5274,"[[19, -98], [20, -98], [20, -97], [19, -97]]",10,27829498,19N098W
5275,"[[19, -16], [20, -16], [20, -15], [19, -15]]",10,27829046,19N016W
5276,"[[19, -68], [20, -68], [20, -67], [19, -67]]",10,27829057,19N068W
5277,"[[18, -104], [19, -104], [19, -103], [18, -103]]",10,27828934,18N104W
5278,"[[18, -90], [19, -90], [19, -89], [18, -89]]",10,27828719,18N090W
5279,"[[18, -97], [19, -97], [19, -96], [18, -96]]",10,27828838,18N097W
5280,"[[18, -14], [19, -14], [19, -13], [18, -13]]",10,27828124,18N014W
5281,"[[17, -93], [18, -93], [18, -92], [17, -92]]",10,27827935,17N093W
5282,"[[17, -97], [18, -97], [18, -96], [17, -96]]",10,27827991,17N097W
5283,"[[17, -13], [18, -13], [18, -12], [17, -12]]",10,27827593,17N013W
5284,"[[24, -7], [25, -7], [25, -6], [24, -6]]",10,27833020,24N007W
5285,"[[23, -103], [24, -103], [24, -102], [23, -102]]",10,27832885,23N103W
5286,"[[23, -83], [24, -83], [24, -82], [23, -82]]",10,27832805,23N083W
5287,"[[23, -12], [24, -12], [24, -11], [23, -11]]",10,27832399,23N012W
5288,"[[21, -101], [22, -101], [22, -100], [21, -100]]",10,27831016,21N101W
5289,"[[21, -103], [22, -103], [22, -102], [21, -102]]",10,27831039,21N103W
5290,"[[21, -106], [22, -106], [22, -105], [21, -105]]",10,27831088,21N106W
5291,"[[22, 0], [23, 0], [23, 1], [22, 1]]",10,27831317,22N000W
5292,"[[21, -81], [22, -81], [22, -80], [21, -80]]",10,27830828,21N081W
5293,"[[20, -101], [21, -101], [21, -100], [20, -100]]",10,27830244,20N101W
5294,"[[20, -102], [21, -102], [21, -101], [20, -101]]",10,27830255,20N102W
5295,"[[21, 0], [22, 0], [22, 1], [21, 1]]",10,27830373,21N000W
5296,"[[28, -102], [29, -102], [29, -101], [28, -101]]",10,27837129,28N102W
5297,"[[28, -105], [29, -105], [29, -104], [28, -104]]",10,27837165,28N105W
5298,"[[28, -106], [29, -106], [29, -105], [28, -105]]",10,27837176,28N106W
5299,"[[27, 0], [28, 0], [28, 1], [27, 1]]",10,27834984,27N000W
5300,"[[26, -14], [27, -14], [27, -13], [26, -13]]",10,27834390,26N014W
5301,"[[26, -76], [27, -76], [27, -75], [26, -75]]",10,27834401,26N076W
5302,"[[26, -2], [27, -2], [27, -1], [26, -1]]",10,27834243,26N002W
5303,"[[25, -102], [26, -102], [26, -101], [25, -101]]",10,27834077,25N102W
5304,"[[25, -99], [26, -99], [26, -98], [25, -98]]",10,27834052,25N099W
5305,"[[25, 0], [26, 0], [26, 1], [25, 1]]",10,27833602,25N000W
5306,"[[25, -2], [26, -2], [26, -1], [25, -1]]",10,27833618,25N002W
5307,"[[24, -103], [25, -103], [25, -102], [24, -102]]",10,27833428,24N103W
5308,"[[37, -1], [38, -1], [38, 0], [37, 0]]",10,27860017,37N001W
5309,"[[36, -110], [37, -110], [37, -109], [36, -109]]",10,27859142,36N110W
5310,"[[36, -91], [37, -91], [37, -90], [36, -90]]",10,27858546,36N091W
5311,"[[36, -4], [37, -4], [37, -3], [36, -3]]",10,27857232,36N004W
5312,"[[34, -111], [35, -111], [35, -110], [34, -110]]",10,27851576,34N111W
5313,"[[34, -102], [35, -102], [35, -101], [34, -101]]",10,27851275,34N102W
5314,"[[32, -5], [33, -5], [33, -4], [32, -4]]",10,27844097,32N005W
5315,"[[32, -4], [33, -4], [33, -3], [32, -3]]",10,27844086,32N004W
5316,"[[31, -1], [32, -1], [32, 0], [31, 0]]",10,27841197,31N001W
5317,"[[29, -1], [30, -1], [30, 0], [29, 0]]",10,27837387,29N001W
5318,"[[28, -107], [29, -107], [29, -106], [28, -106]]",10,27837187,28N107W
5319,"[[-1, -79], [0, -79], [0, -78], [-1, -78]]",22,46713350,01S079W
5320,"[[67, 24], [68, 24], [68, 26], [67, 26]]",22,46711379,67N024-025E
5321,"[[59, 25], [60, 25], [60, 26], [59, 26]]",22,46707839,59N025E
5322,"[[-1, 35], [0, 35], [0, 36], [-1, 36]]",22,46725218,01S035E
5323,"[[-37, -72], [-36, -72], [-36, -71], [-37, -71]]",22,46723207,37S072W
5324,"[[-32, -52], [-31, -52], [-31, -51], [-32, -51]]",22,46722412,32S052W
5325,"[[-28, -71], [-27, -71], [-27, -70], [-28, -70]]",22,46721808,28S071W
5326,"[[-20, -43], [-19, -43], [-19, -42], [-20, -42]]",22,46719796,20S043W
5327,"[[-20, -45], [-19, -45], [-19, -44], [-20, -44]]",22,46719849,20S045W
5328,"[[-17, -71], [-16, -71], [-16, -70], [-17, -70]]",22,46718952,17S071W
5329,"[[-16, -73], [-15, -73], [-15, -72], [-16, -72]]",22,46718573,16S073W
5330,"[[-15, -69], [-14, -69], [-14, -68], [-15, -68]]",22,46718033,15S069W
5331,"[[-7, -36], [-6, -36], [-6, -35], [-7, -35]]",22,46715389,07S036W
5332,"[[-5, -35], [-4, -35], [-4, -34], [-5, -34]]",22,46714588,05S035W
5333,"[[-3, -38], [-2, -38], [-2, -37], [-3, -37]]",22,46713786,03S038W
5334,"[[-25, 29], [-24, 29], [-24, 30], [-25, 30]]",22,46738748,25S029E
5335,"[[-8, 151], [-7, 151], [-7, 152], [-8, 152]]",22,46735543,08S151E
5336,"[[-7, 28], [-6, 28], [-6, 29], [-7, 29]]",22,46734240,07S028E
5337,"[[-6, 110], [-5, 110], [-5, 111], [-6, 111]]",22,46732880,06S110E
5338,"[[-4, 22], [-3, 22], [-3, 23], [-4, 23]]",22,46729737,04S022E
5339,"[[-3, 21], [-2, 21], [-2, 22], [-3, 22]]",22,46727801,03S021E
5340,"[[-3, 23], [-2, 23], [-2, 24], [-3, 24]]",22,46727844,03S023E
5341,"[[40, -93], [41, -93], [41, -92], [40, -92]]",10,34487382,40N093W
5342,"[[40, -1], [41, -1], [41, 0], [40, 0]]",10,34485532,40N001W
5343,"[[40, -2], [41, -2], [41, -1], [40, -1]]",10,34485543,40N002W
5344,"[[38, -115], [39, -115], [39, -114], [38, -114]]",10,34480752,38N115W
5345,"[[50, -65], [51, -65], [51, -64], [50, -64]]",10,34506618,50N065W
5346,"[[48, -109], [49, -109], [49, -108], [48, -108]]",10,34504528,48N109W
5347,"[[48, -110], [49, -110], [49, -109], [48, -109]]",10,34504539,48N110W
5348,"[[48, -53], [49, -53], [49, -52], [48, -52]]",10,34504204,48N053W
5349,"[[48, -93], [49, -93], [49, -92], [48, -92]]",10,34504313,48N093W
5350,"[[46, -69], [47, -69], [47, -68], [46, -68]]",10,34499932,46N069W
5351,"[[44, -98], [45, -98], [45, -97], [44, -97]]",10,34497156,44N098W
5352,"[[43, -83], [44, -83], [44, -82], [43, -82]]",10,34494616,43N083W
5353,"[[43, -84], [44, -84], [44, -83], [43, -83]]",10,34494627,43N084W
5354,"[[42, -109], [43, -109], [43, -108], [42, -108]]",10,34493159,42N109W
5355,"[[42, -86], [43, -86], [43, -85], [42, -85]]",10,34492511,42N086W
5356,"[[41, -119], [42, -119], [42, -118], [41, -118]]",10,34491223,41N119W
5357,"[[52, -176], [53, -176], [53, -175], [52, -175]]",10,34508803,52N176W
5358,"[[52, -69], [53, -69], [53, -68], [52, -68]]",10,34508553,52N069W
5359,"[[52, -56], [53, -56], [53, -55], [52, -55]]",10,34508361,52N056W
5360,"[[52, -64], [53, -64], [53, -63], [52, -63]]",10,34508485,52N064W
5361,"[[52, -65], [53, -65], [53, -64], [52, -64]]",10,34508496,52N065W
5362,"[[51, -178], [52, -178], [52, -177], [51, -177]]",10,34508004,51N178W
5363,"[[51, -65], [52, -65], [52, -64], [51, -64]]",10,34507726,51N065W
5364,"[[51, -66], [52, -66], [52, -65], [51, -65]]",10,34507737,51N066W
5365,"[[51, -69], [52, -69], [52, -68], [51, -68]]",10,34507773,51N069W
5366,"[[51, -59], [52, -59], [52, -58], [51, -58]]",10,34507647,51N059W
5367,"[[50, -69], [51, -69], [51, -68], [50, -68]]",10,34506667,50N069W
5368,"[[50, -70], [51, -70], [51, -69], [50, -69]]",10,34506678,50N070W
5369,"[[55, -116], [56, -116], [56, -115], [55, -115]]",10,34510701,55N116W
5370,"[[55, -117], [56, -117], [56, -116], [55, -116]]",10,34510712,55N117W
5371,"[[55, -110], [56, -110], [56, -109], [55, -109]]",10,34510654,55N110W
5372,"[[54, -119], [55, -119], [55, -118], [54, -118]]",10,34510046,54N119W
5373,"[[54, -115], [55, -115], [55, -114], [54, -114]]",10,34509999,54N115W
5374,"[[54, -116], [55, -116], [55, -115], [54, -115]]",10,34510010,54N116W
5375,"[[54, -2], [55, -2], [55, -1], [54, -1]]",10,34509646,54N002W
5376,"[[53, -114], [54, -114], [54, -113], [53, -113]]",10,34509364,53N114W
5377,"[[53, -115], [54, -115], [54, -114], [53, -114]]",10,34509375,53N115W
5378,"[[53, -116], [54, -116], [54, -115], [53, -115]]",10,34509386,53N116W
5379,"[[53, -120], [54, -120], [54, -119], [53, -119]]",10,34509424,53N120W
5380,"[[53, -65], [54, -65], [54, -64], [53, -64]]",10,34509193,53N065W
5381,"[[58, -126], [59, -126], [59, -125], [58, -125]]",10,34513342,58N126W
5382,"[[58, -66], [59, -66], [59, -65], [58, -65]]",10,34512990,58N066W
5383,"[[57, -129], [58, -129], [58, -128], [57, -128]]",10,34512556,57N129W
5384,"[[57, -65], [58, -65], [58, -64], [57, -64]]",10,34512158,57N065W
5385,"[[56, -123], [57, -123], [57, -122], [56, -122]]",10,34511654,56N123W
5386,"[[56, -124], [57, -124], [57, -123], [56, -123]]",10,34511665,56N124W
5387,"[[56, -126], [57, -126], [57, -125], [56, -125]]",10,34511686,56N126W
5388,"[[56, -66], [57, -66], [57, -65], [56, -65]]",10,34511336,56N066W
5389,"[[56, -68], [57, -68], [57, -67], [56, -67]]",10,34511359,56N068W
5390,"[[55, -156], [56, -156], [56, -155], [55, -155]]",10,34511045,55N156W
5391,"[[55, -158], [56, -158], [56, -157], [55, -157]]",10,34511056,55N158W
5392,"[[55, -130], [56, -130], [56, -129], [55, -129]]",10,34510900,55N130W
5393,"[[66, -138], [67, -138], [67, -138], [66, -138]]",10,34528344,66N138-139W
5394,"[[65, -24], [66, -24], [66, -24], [65, -24]]",10,34526847,65N024-025W
5395,"[[64, -116], [65, -116], [65, -115], [64, -115]]",10,34525207,64N116W
5396,"[[64, -39], [65, -39], [65, -38], [64, -38]]",10,34524802,64N039W
5397,"[[62, -137], [63, -137], [63, -136], [62, -136]]",10,34520423,62N137W
5398,"[[62, -6], [63, -6], [63, -5], [62, -5]]",10,34520000,62N006W
5399,"[[62, -41], [63, -41], [63, -40], [62, -40]]",10,34520016,62N041W
5400,"[[62, -42], [63, -42], [63, -41], [62, -41]]",10,34520027,62N042W
5401,"[[61, -43], [62, -43], [62, -42], [61, -42]]",10,34517772,61N043W
5402,"[[60, -114], [61, -114], [61, -113], [60, -113]]",10,34515733,60N114W
5403,"[[60, -126], [61, -126], [61, -125], [60, -125]]",10,34515836,60N126W
5404,"[[59, -166], [60, -166], [60, -165], [59, -165]]",10,34515467,59N166W
5405,"[[0, 108], [1, 108], [1, 109], [0, 109]]",10,34534801,00N108E
5406,"[[0, 100], [1, 100], [1, 101], [0, 101]]",10,34534716,00N100E
5407,"[[12, -67], [13, -67], [13, -66], [12, -66]]",10,34533786,12N067W
5408,"[[13, -5], [14, -5], [14, -4], [13, -4]]",10,34533814,13N005W
5409,"[[77, -70], [78, -70], [78, -70], [77, -70]]",10,34532399,77N070-071W
5410,"[[75, -66], [76, -66], [76, -66], [75, -66]]",10,34531891,75N066-067W
5411,"[[74, -94], [75, -94], [75, -94], [74, -94]]",10,34531735,74N094-095W
5412,"[[68, -136], [69, -136], [69, -136], [68, -136]]",10,34529625,68N136-137W
5413,"[[68, -26], [69, -26], [69, -26], [68, -26]]",10,34529409,68N026-027W
5414,"[[68, -28], [69, -28], [69, -28], [68, -28]]",10,34529420,68N028-029W
5415,"[[68, -32], [69, -32], [69, -32], [68, -32]]",10,34529444,68N032-033W
